net,prop,infra,jobs,runtime,initial_divides,divides,timeout,initial_timeout,timeout_factor,hash,trial,divide_strategy,region,start_time,result
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.THREAD,8,379.1804337501526,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579857349.3890173,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LOCAL,8,375.8017454147339,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579857729.077981,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,8,402.82856917381287,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579862683.5530019,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.THREAD,8,377.8540678024292,3,2,3600,80,1.5,0e3c0a7e,2,split-relu,us-west-2,1579884221.3944552,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LOCAL,8,381.7827081680298,3,2,3600,80,1.5,0e3c0a7e,2,split-relu,us-west-2,1579884599.7170856,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.THREAD,16,361.5763087272644,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579828009.821287,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LOCAL,16,139.81378865242004,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579828371.91239,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.THREAD,16,360.5523111820221,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579856849.3588042,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LOCAL,16,138.88776898384094,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579857210.4304016,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,16,345.777464389801,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579859065.71939,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.THREAD,16,358.74262738227844,4,2,3600,80,1.5,0e3c0a7e,2,split-relu,us-west-2,1579883721.6939025,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LOCAL,16,140.36914110183716,4,2,3600,80,1.5,0e3c0a7e,2,split-relu,us-west-2,1579884080.9554517,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,32,336.8721487522125,5,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579855507.8036628,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,64,572.8554422855377,6,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579852288.5175405,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,64,572.3730752468109,6,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579884563.7420735,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,128,220.18399333953857,7,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579848805.664386,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,128,341.47230768203735,7,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579880948.1721034,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,256,377.14114904403687,8,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579845518.0910087,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,256,380.9617841243744,8,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579877648.6997404,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,512,338.57335233688354,9,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579842578.3538973,Result.UNSAT
mnist20x20.nnet,net20x20_ind10275_tar8_eps0.008.txt,Infra.GG_LAMBDA,512,340.44980359077454,9,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579874715.6075685,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,4,1161.7415597438812,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579840049.7317703,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LOCAL,4,759.9823799133301,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579841211.9842277,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,4,1174.198983669281,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579862316.6156826,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LOCAL,4,766.1985640525818,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579863491.3295517,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,4,800.4049642086029,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579868376.4425664,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,8,960.0061733722687,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579838026.6392167,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LOCAL,8,1062.498435974121,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579838987.1649332,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,8,956.5319397449493,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579860310.9743536,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LOCAL,8,1048.5314683914185,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579861268.016995,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,8,1326.531057357788,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579863086.9020631,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,16,812.016818523407,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579828511.7966602,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LOCAL,16,583.9467961788177,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579829324.3190668,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,16,819.673734664917,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579858901.7954204,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,16,609.3652653694153,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579859412.0110724,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LOCAL,16,588.9518556594849,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579859721.9509928,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.THREAD,16,817.8752999305725,4,2,3600,80,1.5,0e3c0a7e,2,split-relu,us-west-2,1579885770.3816993,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,32,899.0532786846161,5,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579855845.2061095,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,64,616.8793280124664,6,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579852861.8959594,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,64,578.4059443473816,6,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579885136.6400535,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,128,614.7272701263428,7,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579849026.3847566,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,128,624.6319162845612,7,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579881290.1768522,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,256,538.9133958816528,8,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579845895.7743793,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,256,537.9198451042175,8,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579878030.1954293,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,512,358.81503987312317,9,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579842917.4891229,Result.UNSAT
mnist20x20.nnet,net20x20_ind32063_tar6_eps0.008.txt,Infra.GG_LAMBDA,512,357.6107053756714,9,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579875056.644896,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.THREAD,4,2370.346427679062,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579845075.2555351,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LOCAL,4,2342.3953742980957,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579847446.1124172,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,4,2881.1730234622955,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579869177.3733418,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.THREAD,4,2452.058519601822,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579869419.7737434,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LOCAL,4,2342.0733659267426,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579871872.3372543,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.THREAD,8,1609.7783913612366,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579841972.1560485,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LOCAL,8,1492.752182006836,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579843582.4308732,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,8,1633.951385974884,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579864414.0021086,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.THREAD,8,1682.3760662078857,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579866309.4455807,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LOCAL,8,1427.368090391159,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579867992.339395,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.THREAD,16,1128.0109102725983,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579829908.3347428,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LOCAL,16,937.8007442951202,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579831036.865464,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,16,1075.6762149333954,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579860021.905049,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.THREAD,16,1087.5909028053284,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579864257.598326,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LOCAL,16,963.6930918693542,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579865345.6811543,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,32,1049.243346452713,5,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579856744.7748022,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,64,697.4837732315063,6,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579853479.3047683,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,64,701.1013236045837,6,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579885715.5628586,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,128,1044.6963860988617,7,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579849641.6478825,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,128,1042.0664775371552,7,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579881915.3467288,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,256,910.0100836753845,8,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579846435.234072,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,256,914.7172029018402,8,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579878568.6568933,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,512,982.807431936264,9,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579843276.872725,Result.UNSAT
mnist20x20.nnet,net20x20_ind3753_tar6_eps0.016.txt,Infra.GG_LAMBDA,512,978.6757845878601,9,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579875414.78943,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.THREAD,4,1085.145812511444,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579851656.8122444,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LOCAL,4,1696.6755499839783,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579852742.4694986,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,4,1892.1265351772308,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579872059.058913,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.THREAD,4,941.6421675682068,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579877393.3387384,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LOCAL,4,1694.8260633945465,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579878335.5025804,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.THREAD,8,822.3606803417206,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579849788.7017238,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LOCAL,8,1045.1774809360504,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579850611.5691886,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,8,1123.0955131053925,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579866048.4776812,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.THREAD,8,826.7070693969727,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579875525.7092972,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LOCAL,8,1040.3335130214691,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579876352.9378808,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.THREAD,16,774.3078327178955,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579831974.7352147,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LOCAL,16,686.2296087741852,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579832749.544409,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,16,969.898491859436,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579861098.0971014,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.THREAD,16,612.185348033905,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579874214.483427,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LOCAL,16,698.4821171760559,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579874827.1581197,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,32,613.3672077655792,5,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579857794.5426934,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,64,803.1908085346222,6,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579854177.3063104,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,128,975.9813933372498,7,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579850686.880681,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,128,984.8178052902222,7,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579882957.947092,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,256,888.3707036972046,8,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579847345.7734425,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,256,891.2082142829895,8,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579879483.9286342,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,512,699.9738032817841,9,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579844260.2547207,Result.UNSAT
mnist20x20.nnet,net20x20_ind41028_tar0_eps0.016.txt,Infra.GG_LAMBDA,512,695.1050915718079,9,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579876394.0244699,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.THREAD,4,616.6944794654846,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579855632.3387103,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LOCAL,4,599.7374849319458,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579856249.5513906,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,4,763.337240934372,2,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579873951.7103536,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.THREAD,4,629.168298959732,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579882490.4654293,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LOCAL,4,601.4895317554474,2,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579883120.1351774,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.THREAD,8,599.7190113067627,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579854439.3384123,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LOCAL,8,592.7018456459045,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579855039.5650988,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,8,650.9213180541992,3,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579867172.1025035,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.THREAD,8,602.3826053142548,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579881295.8816457,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LOCAL,8,591.6181871891022,3,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579881898.7767458,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.THREAD,16,619.1734621524811,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579833435.8407862,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LOCAL,16,582.6652064323425,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579834055.5356085,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,16,614.5277988910675,4,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579862068.5051765,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.THREAD,16,682.3743259906769,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579880030.3979013,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LOCAL,16,582.5211617946625,4,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579880713.2894778,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,32,656.7680191993713,5,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579858408.4316866,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,64,526.2869176864624,6,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579854981.0017385,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,128,624.606653213501,7,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579851663.378189,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,128,619.9100906848907,7,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579883943.2957532,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,256,570.4460117816925,8,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579848234.6851056,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,256,571.9519803524017,8,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579880375.6873949,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,512,556.7742841243744,9,2,3600,80,1.5,0e3c0a7e,0,split-relu,us-west-2,1579844960.780744,Result.UNSAT
mnist20x20.nnet,net20x20_ind54955_tar4_eps0.008.txt,Infra.GG_LAMBDA,512,558.4887623786926,9,2,3600,80,1.5,0e3c0a7e,1,split-relu,us-west-2,1579877089.661224,Result.UNSAT
